eez,key,scientific,entity_id
901,Great Mediterranean scallop,Pecten jacobaeus,690157
901,Stingrays,Rajidae,400019
901,Horned octopus,Eledone cirrhosa,690684
901,Wahoo,Acanthocybium solandri,600089
901,Deepwater rose shrimp,Parapenaeus longirostris,690109
901,Kitefin shark,Dalatias licha,600669
901,Blackmouth catshark,Galeus melastomus,600807
901,European seabass,Dicentrarchus labrax,600063
901,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
901,Salema,Sarpa salpa,600204
901,Common dentex,Dentex dentex,600439
901,Gilthead seabream,Sparus aurata,601164
901,Common dolphinfish,Coryphaena hippurus,600006
901,Picarels,Spicara,500679
901,Swordfish,Xiphias gladius,600226
901,Black seabream,Spondyliosoma cantharus,601356
901,Surmullet,Mullus surmuletus,601327
901,Silver scabbardfish,Lepidopus caudatus,600645
901,"Razor, knife clams",Solenidae,490061
901,Soles,Soleidae,400441
901,Picarel,Spicara smaris,601766
901,Lanternsharks,Etmopterus,500642
901,Two-toothed seabreams,Diplodus,500705
901,European sprat,Sprattus sprattus,601357
901,Tunas,Thunnus,501905
901,Striped venus,Chamelea gallina,690404
901,"Searobins, gurnards",Triglidae,400266
901,Porbeagle,Lamna nasus,600088
901,Atlantic mackerel,Scomber scombrus,600118
901,Piked dogfish,Squalus acanthias,600139
901,European flying squid,Todarodes sagittatus,690124
901,Catsharks,Scyliorhinus,500814
901,Smallspotted catshark,Scyliorhinus canicula,600845
901,Requiem sharks,Carcharhinidae,400011
901,Tub gurnard,Chelidonichthys lucerna,601366
901,Little tunny,Euthynnus alletteratus,600097
901,Norway lobster,Nephrops norvegicus,690273
901,Shortfin mako,Isurus oxyrinchus,600752
901,"Barracudas, sennets",Sphyraena,500372
901,Plain bonito,Orcynopsis unicolor,600108
901,"Clams, seasnails, squids, octopuses",Mollusca,190195
901,Blue shark,Prionace glauca,600898
901,Bogue,Boops boops,600203
901,Common sole,Solea solea,600525
901,Bean clams,Donax,590128
901,European eel,Anguilla anguilla,600035
901,Basking shark,Cetorhinus maximus,600090
901,"Drums, croakers",Sciaenidae,400331
901,Frogfishes,Lophius,500112
901,Mediterranean spearfish,Tetrapturus belone,601823
901,Atlantic bonito,Sarda sarda,600115
901,Forkbeard,Phycis phycis,601747
901,Bullet tuna,Auxis rochei,600093
901,Scalloped hammerhead,Sphyrna lewini,600912
901,Spottail mantis squillid,Squilla mantis,690392
901,Portuguese dogfish,Centroscymnus coelolepis,600662
901,Starry smooth-hound,Mustelus asterias,605938
901,Common pandora,Pagellus erythrinus,600893
901,Amberjacks,Seriola,500928
901,Sea snails,Gastropoda,290006
901,Sawtail catsharks,Galeus,500640
901,Red porgy,Pagrus pagrus,601756
901,European lobster,Homarus gammarus,690125
901,Thresher sharks,Alopias,500639
901,Red mullet,Mullus barbatus barbatus,600790
901,Hammerhead sharks,Sphyrna,500693
901,John dory,Zeus faber,601370
901,Cat/swellsharks,Scyliorhinidae,400010
901,Thresher,Alopias vulpinus,602535
901,Transparent goby,Aphia minuta,600039
901,Common squids,Loligo,590010
901,Nursehound,Scyliorhinus stellaris,600854
901,Tope shark,Galeorhinus galeus,604642
901,"Crabs, lobsters, shrimps",Decapoda,390013
901,Groupers,Serranus,500901
902,Saddled seabream,Oblada melanura,600850
902,European anchovy,Engraulis encrasicolus,600066
902,Great white shark,Carcharodon carcharias,600751
902,Smooth-hound,Mustelus mustelus,604996
902,Atlantic white marlin,Kajikia albida,600219
902,Smooth hammerhead,Sphyrna zygaena,600917
902,Broadtail shortfin squid,Illex coindetii,690059
902,Oilfish,Ruvettus pretiosus,601044
902,Frigate tuna,Auxis thazard,600094
902,Pompano,Trachinotus ovatus,601773
902,Dogfishes,Squalus,500107
902,Blue and red shrimp,Aristeus antennatus,690051
902,Others,,
902,Weeverfishes,Trachinidae,400377
902,Chub mackerels,Scomber,500142
902,Turbots,Scophthalmidae,400515
902,Poor cod,Trisopterus minutus,600481
902,Common shrimp,Crangon crangon,690091
902,Opah,Lampris guttatus,601072
902,Horned octopus,Eledone cirrhosa,690684
902,Clams,Bivalvia,290004
902,Sand steenbras,Lithognathus mormyrus,600706
902,"Sharks, rays, skates",Elasmobranchii,200004
902,Billfishes,Istiophoridae,400419
902,Bigscale sand smelt,Atherina boyeri,601696
902,Garfish,Belone belone,600047
902,Common spiny lobster,Palinurus elephas,690092
902,"Mullets, grey mullets",Mugilidae,400359
902,Atlantic bluefin tuna,Thunnus thynnus,600147
902,Smoothhounds,Mustelus,500348
902,White seabream,Diplodus sargus sargus,601753
902,"Horned, musky octopuses",Eledone,590024
902,Leerfish,Lichia amia,600692
902,"Wrasses, gropers, tuskfishes",Labridae,400362
902,Greater forkbeard,Phycis blennoides,601340
902,Atlantic pomfret,Brama brama,600391
902,"Cuttlefishes, bobtail squids",Sepiida,390006
902,Silversides,Atherinidae,400218
902,Greater amberjack,Seriola dumerili,601005
902,Bluntnose sixgill shark,Hexanchus griseus,600637
902,Flathead grey mullet,Mugil cephalus,600785
902,Gobies,Gobiidae,400405
902,Angler,Lophius piscatorius,600716
902,"Jacks, horse mackerels",Trachurus,500661
902,Blue whiting,Micromesistius poutassou,600031
902,Transparent goby,Aphia minuta,600039
902,Squids,Teuthida,390002
902,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
902,European conger,Conger conger,600301
902,"Scorpionfishes, rockfishes",Scorpaenidae,400264
902,Caramote prawn,Melicertus kerathurus,690070
902,"Basses, groupers, hinds",Serranidae,400289
902,Dusky grouper,Epinephelus marginatus,606470
902,Common octopus,Octopus vulgaris,690088
902,"Mackerels, tunas, bonitos",Scombridae,400416
902,Common pandora,Pagellus erythrinus,600893
902,Dogfish sharks,Squalidae,400013
902,Whiptail stingrays,Dasyatidae,400020
902,Cockles,Cardiidae,490058
902,Aristeid shrimps,Aristeidae,490042
902,European flounder,Platichthys flesus,601341
902,Round sardinella,Sardinella aurita,601043
902,"Jacks, pompanos",Carangidae,400314
902,Great Mediterranean scallop,Pecten jacobaeus,690157
902,Stingrays,Rajidae,400019
902,European hake,Merluccius merluccius,600030
902,Wahoo,Acanthocybium solandri,600089
902,Deepwater rose shrimp,Parapenaeus longirostris,690109
902,Kitefin shark,Dalatias licha,600669
902,Blackmouth catshark,Galeus melastomus,600807
902,European seabass,Dicentrarchus labrax,600063
902,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
902,Salema,Sarpa salpa,600204
902,Common dentex,Dentex dentex,600439
902,Gilthead seabream,Sparus aurata,601164
902,Common dolphinfish,Coryphaena hippurus,600006
902,Picarels,Spicara,500679
902,Swordfish,Xiphias gladius,600226
902,Black seabream,Spondyliosoma cantharus,601356
902,Surmullet,Mullus surmuletus,601327
902,Silver scabbardfish,Lepidopus caudatus,600645
902,"Razor, knife clams",Solenidae,490061
902,Soles,Soleidae,400441
902,Picarel,Spicara smaris,601766
902,Two-toothed seabreams,Diplodus,500705
902,European sprat,Sprattus sprattus,601357
902,Tunas,Thunnus,501905
902,Striped venus,Chamelea gallina,690404
902,"Searobins, gurnards",Triglidae,400266
902,Porbeagle,Lamna nasus,600088
902,Atlantic mackerel,Scomber scombrus,600118
902,European pilchard,Sardina pilchardus,601350
902,Piked dogfish,Squalus acanthias,600139
902,European flying squid,Todarodes sagittatus,690124
902,Catsharks,Scyliorhinus,500814
902,Smallspotted catshark,Scyliorhinus canicula,600845
902,Requiem sharks,Carcharhinidae,400011
902,Little tunny,Euthynnus alletteratus,600097
902,Norway lobster,Nephrops norvegicus,690273
902,Shortfin mako,Isurus oxyrinchus,600752
902,"Barracudas, sennets",Sphyraena,500372
902,Plain bonito,Orcynopsis unicolor,600108
902,"Clams, seasnails, squids, octopuses",Mollusca,190195
902,Blue shark,Prionace glauca,600898
902,Bogue,Boops boops,600203
902,Common sole,Solea solea,600525
902,Bean clams,Donax,590128
902,European eel,Anguilla anguilla,600035
902,Skipjack tuna,Katsuwonus pelamis,600107
902,"Drums, croakers",Sciaenidae,400331
902,Frogfishes,Lophius,500112
902,Mediterranean spearfish,Tetrapturus belone,601823
902,Atlantic bonito,Sarda sarda,600115
902,Forkbeard,Phycis phycis,601747
902,Bullet tuna,Auxis rochei,600093
902,Gulper shark,Centrophorus granulosus,600648
902,Spottail mantis squillid,Squilla mantis,690392
902,Starry smooth-hound,Mustelus asterias,605938
902,Pandoras,Pagellus,501145
902,Sea snails,Gastropoda,290006
902,Sawtail catsharks,Galeus,500640
902,European lobster,Homarus gammarus,690125
902,Thresher sharks,Alopias,500639
902,Red mullet,Mullus barbatus barbatus,600790
902,Hammerhead sharks,Sphyrna,500693
902,John dory,Zeus faber,601370
902,Thresher,Alopias vulpinus,602535
902,Common squids,Loligo,590010
902,Nursehound,Scyliorhinus stellaris,600854
902,"Crabs, lobsters, shrimps",Decapoda,390013
902,Groupers,Serranus,500901
903,Sand tiger shark,Carcharias taurus,600747
903,Ornate wrasse,Thalassoma pavo,602500
903,European anchovy,Engraulis encrasicolus,600066
903,Scorpionfishes,Scorpaena,500134
903,Great hammerhead,Sphyrna mokarran,600914
903,Hakes,Merluccius,500654
903,Atlantic white marlin,Kajikia albida,600219
903,Smooth hammerhead,Sphyrna zygaena,600917
903,Oilfish,Ruvettus pretiosus,601044
903,Frigate tuna,Auxis thazard,600094
903,European seabass,Dicentrarchus labrax,600063
903,Atlantic goatfishes,Mullus,500143
903,Dogfishes,Squalus,500107
903,Blue and red shrimp,Aristeus antennatus,690051
903,Tiger shark,Galeocerdo cuvier,600886
903,Red scorpionfish,Scorpaena scrofa,601759
903,Saddled seabream,Oblada melanura,600850
903,Chub mackerels,Scomber,500142
903,"Scorpionfishes, flatheads",Scorpaeniformes,300059
903,West African Spanish mackerel,Scomberomorus tritor,600141
903,Blacktip shark,Carcharhinus limbatus,600874
903,Opah,Lampris guttatus,601072
903,Hammerhead sharks,Sphyrna,500693
903,Aquatic invertebrates,Miscellaneous aquatic invertebrates,100077
903,Sand steenbras,Lithognathus mormyrus,600706
903,"Sharks, rays, skates",Elasmobranchii,200004
903,Norway lobster,Nephrops norvegicus,690273
903,Bigscale sand smelt,Atherina boyeri,601696
903,Mackerel/white sharks,Lamnidae,400009
903,Billfishes,Istiophoridae,400419
903,Common spiny lobster,Palinurus elephas,690092
903,Mediterranean rainbow wrasse,Coris julis,600058
903,Smoothhounds,Mustelus,500348
903,White seabream,Diplodus sargus sargus,601753
903,Angelshark,Squatina squatina,600736
903,Leerfish,Lichia amia,600692
903,Atlantic bluefin tuna,Thunnus thynnus,600147
903,"Wrasses, gropers, tuskfishes",Labridae,400362
903,Greater forkbeard,Phycis blennoides,601340
903,Mediterranean moray,Muraena helena,601729
903,Axillary seabream,Pagellus acarne,600889
903,Annular seabream,Diplodus annularis,601752
903,Greater amberjack,Seriola dumerili,601005
903,Bluntnose sixgill shark,Hexanchus griseus,600637
903,Gobies,Gobiidae,400405
903,Angler,Lophius piscatorius,600716
903,Blue whiting,Micromesistius poutassou,600031
903,Transparent goby,Aphia minuta,600039
903,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
903,European conger,Conger conger,600301
903,Little sleeper shark,Somniosus rostratus,600704
903,"Stingrays, skates",Raja,500108
903,Sharpsnout seabream,Diplodus puntazzo,601749
903,Bigeye thresher,Alopias superciliosus,602534
903,Dusky grouper,Epinephelus marginatus,606470
903,Common octopus,Octopus vulgaris,690088
903,"Mackerels, tunas, bonitos",Scombridae,400416
903,Octopuses,Octopodidae,490012
903,Dogfish sharks,Squalidae,400013
903,Plain bonito,Orcynopsis unicolor,600108
903,Aristeid shrimps,Aristeidae,490042
903,Dogtooth grouper,Epinephelus caninus,609217
903,Piper gurnard,Trigla lyra,605038
903,Round sardinella,Sardinella aurita,601043
903,"Jacks, pompanos",Carangidae,400314
903,Angel sharks,Squatinidae,400015
903,Thresher sharks,Alopias,500639
903,European hake,Merluccius merluccius,600030
903,Wahoo,Acanthocybium solandri,600089
903,"Mullets, grey mullets",Mugilidae,400359
903,Kitefin shark,Dalatias licha,600669
903,Blackmouth catshark,Galeus melastomus,600807
903,Common cuttlefish,Sepia officinalis,690085
903,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
903,Common sole,Solea solea,600525
903,Common dentex,Dentex dentex,600439
903,Gilthead seabream,Sparus aurata,601164
903,Common dolphinfish,Coryphaena hippurus,600006
903,Swordfish,Xiphias gladius,600226
903,Black seabream,Spondyliosoma cantharus,601356
903,Sharp-nosed sharks,Carcharhinus,500816
903,Sandbar shark,Carcharhinus plumbeus,600880
903,"Porgies, seabreams",Sparidae,400330
903,Catsharks,Scyliorhinus,500814
903,Comber,Serranus cabrilla,601353
903,Black scorpionfish,Scorpaena porcus,601758
903,Picarel,Spicara smaris,601766
903,Lanternsharks,Etmopterus,500642
903,Others,,
903,Tunas,Thunnus,501905
903,Striped venus,Chamelea gallina,690404
903,Porbeagle,Lamna nasus,600088
903,Brown wrasse,Labrus merula,604582
903,European pilchard,Sardina pilchardus,601350
903,Piked dogfish,Squalus acanthias,600139
903,Angular roughshark,Oxynotus centrina,600718
903,Smallspotted catshark,Scyliorhinus canicula,600845
903,Requiem sharks,Carcharhinidae,400011
903,Tub gurnard,Chelidonichthys lucerna,601366
903,Oceanic whitetip shark,Carcharhinus longimanus,600875
903,Little tunny,Euthynnus alletteratus,600097
903,Shortfin mako,Isurus oxyrinchus,600752
903,"Barracudas, sennets",Sphyraena,500372
903,Weevers,Trachinus,500122
903,Goatfishes,Mullidae,400332
903,"Clams, seasnails, squids, octopuses",Mollusca,190195
903,Blue shark,Prionace glauca,600898
903,Bogue,Boops boops,600203
903,Salema,Sarpa salpa,600204
903,Skipjack tuna,Katsuwonus pelamis,600107
903,Basking shark,Cetorhinus maximus,600090
903,Brown meagre,Sciaena umbra,601707
903,Mediterranean spearfish,Tetrapturus belone,601823
903,Mediterranean slipper lobster,Scyllarides latus,690598
903,Atlantic bonito,Sarda sarda,600115
903,Smooth-hound,Mustelus mustelus,604996
903,Shi drum,Umbrina cirrosa,601306
903,Bullet tuna,Auxis rochei,600093
903,Scalloped hammerhead,Sphyrna lewini,600912
903,Portuguese dogfish,Centroscymnus coelolepis,600662
903,Starry smooth-hound,Mustelus asterias,605938
903,Common pandora,Pagellus erythrinus,600893
903,Velvet belly,Etmopterus spinax,600687
903,Atlantic pomfret,Brama brama,600391
903,Copper shark,Carcharhinus brachyurus,600864
903,Red porgy,Pagrus pagrus,601756
903,European lobster,Homarus gammarus,690125
903,"Herrings, sardines, menhadens",Clupeidae,400043
903,John dory,Zeus faber,601370
903,Cat/swellsharks,Scyliorhinidae,400010
903,Common twobanded seabream,Diplodus vulgaris,601754
903,Thresher,Alopias vulpinus,602535
903,Nursehound,Scyliorhinus stellaris,600854
903,Tope shark,Galeorhinus galeus,604642
903,Spanish mackerels,Scomberomorus,500487
903,Groupers,Serranus,500901
903,"Hammer, bonnet, scoophead sharks",Sphyrnidae,400012
904,"Clams, seasnails, squids, octopuses",Mollusca,190195
904,Yellowtail snapper,Ocyurus chrysurus,600188
904,Atlantic bumper,Chloroscombrus chrysurus,600385
904,Vermilion snapper,Rhomboplites aurorubens,600213
904,Blue marlin,Makaira nigricans,600216
904,Blue shark,Prionace glauca,600898
904,Red grouper,Epinephelus morio,600017
904,Wahoo,Acanthocybium solandri,600089
904,Porgies,Calamus,501551
904,Atlantic bonito,Sarda sarda,600115
904,Albacore,Thunnus alalunga,600142
904,Triggerfishes,Balistidae,400445
904,Red hind,Epinephelus guttatus,600015
904,Atlantic white marlin,Kajikia albida,600219
904,Squirrelfish,Holocentrus adscensionis,601061
904,Rock hind,Epinephelus adscensionis,600014
904,Flatfishes,Pleuronectiformes,300061
904,Pink conch,Lobatus gigas,690304
904,Swordfish,Xiphias gladius,600226
904,Frigate tuna,Auxis thazard,600094
904,Caribbean spiny lobster,Panulirus argus,690071
904,Silk snapper,Lutjanus vivanus,600185
904,"Herrings, shads, anchovies",Clupeiformes,300028
904,"Porgies, seabreams",Sparidae,400330
904,Longbill spearfish,Tetrapturus pfluegeri,600220
904,Skipjack tuna,Katsuwonus pelamis,600107
904,Squids,Teuthida,390002
904,Snappers,Lutjanus,500357
904,"Jacks, pompanos",Carangidae,400314
904,Yellowfin tuna,Thunnus albacares,600143
904,Others,,
904,"Mojarras, silverbellies",Gerreidae,400326
904,Billfishes,Istiophoridae,400419
904,Spanish mackerels,Scomberomorus,500487
904,Cardinal snapper,Pristipomoides macrophthalmus,600206
904,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
904,"Basses, groupers, hinds",Serranidae,400289
904,Nassau grouper,Epinephelus striatus,600018
904,Bigeye tuna,Thunnus obesus,600146
904,"Sharks, rays, skates",Elasmobranchii,200004
904,"Mackerels, tunas, bonitos",Scombridae,400416
904,Northern red snapper,Lutjanus campechanus,601423
904,Dolphinfishes,Coryphaena,500116
904,Perch-likes,Perciformes,300060
904,Bigeye scad,Selar crumenophthalmus,600387
904,Common dolphinfish,Coryphaena hippurus,600006
904,Atlantic sailfish,Istiophorus albicans,600078
904,Queen snapper,Etelis oculatus,601391
904,"Sharks, rays, chimaeras",Chondrichthyes,200538
904,Little tunny,Euthynnus alletteratus,600097
904,Shortfin mako,Isurus oxyrinchus,600752
904,"Crabs, lobsters, shrimps",Decapoda,390013
904,Atlantic bluefin tuna,Thunnus thynnus,600147
904,King mackerel,Scomberomorus cavalla,600120
905,"Clams, seasnails, squids, octopuses",Mollusca,190195
905,Yellowtail snapper,Ocyurus chrysurus,600188
905,Atlantic bumper,Chloroscombrus chrysurus,600385
905,Vermilion snapper,Rhomboplites aurorubens,600213
905,Blue marlin,Makaira nigricans,600216
905,Blue shark,Prionace glauca,600898
905,Red grouper,Epinephelus morio,600017
905,Wahoo,Acanthocybium solandri,600089
905,Porgies,Calamus,501551
905,Atlantic bonito,Sarda sarda,600115
905,Albacore,Thunnus alalunga,600142
905,Triggerfishes,Balistidae,400445
905,Red hind,Epinephelus guttatus,600015
905,Atlantic white marlin,Kajikia albida,600219
905,Squirrelfish,Holocentrus adscensionis,601061
905,Rock hind,Epinephelus adscensionis,600014
905,Flatfishes,Pleuronectiformes,300061
905,Pink conch,Lobatus gigas,690304
905,Swordfish,Xiphias gladius,600226
905,Frigate tuna,Auxis thazard,600094
905,Caribbean spiny lobster,Panulirus argus,690071
905,Silk snapper,Lutjanus vivanus,600185
905,"Herrings, shads, anchovies",Clupeiformes,300028
905,"Porgies, seabreams",Sparidae,400330
905,Longbill spearfish,Tetrapturus pfluegeri,600220
905,Skipjack tuna,Katsuwonus pelamis,600107
905,Squids,Teuthida,390002
905,Snappers,Lutjanus,500357
905,"Jacks, pompanos",Carangidae,400314
905,Yellowfin tuna,Thunnus albacares,600143
905,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
905,Others,,
905,"Mojarras, silverbellies",Gerreidae,400326
905,Billfishes,Istiophoridae,400419
905,Spanish mackerels,Scomberomorus,500487
905,Cardinal snapper,Pristipomoides macrophthalmus,600206
905,"Grunts, sweetlips, bonnetmouths",Haemulidae,400327
905,"Basses, groupers, hinds",Serranidae,400289
905,Nassau grouper,Epinephelus striatus,600018
905,Bigeye tuna,Thunnus obesus,600146
905,"Sharks, rays, skates",Elasmobranchii,200004
905,"Mackerels, tunas, bonitos",Scombridae,400416
905,Northern red snapper,Lutjanus campechanus,601423
905,Dolphinfishes,Coryphaena,500116
905,Perch-likes,Perciformes,300060
905,Bigeye scad,Selar crumenophthalmus,600387
905,Common dolphinfish,Coryphaena hippurus,600006
905,Atlantic sailfish,Istiophorus albicans,600078
905,Queen snapper,Etelis oculatus,601391
905,"Sharks, rays, chimaeras",Chondrichthyes,200538
905,Little tunny,Euthynnus alletteratus,600097
905,Shortfin mako,Isurus oxyrinchus,600752
905,"Crabs, lobsters, shrimps",Decapoda,390013
905,Atlantic bluefin tuna,Thunnus thynnus,600147
905,King mackerel,Scomberomorus cavalla,600120
906,"Crabs, lobsters, shrimps",Decapoda,390013
906,Blue shark,Prionace glauca,600898
906,Wahoo,Acanthocybium solandri,600089
906,Scalloped hammerhead,Sphyrna lewini,600912
906,Blue marlin,Makaira nigricans,600216
906,Thresher sharks,Alopias,500639
906,Great barracuda,Sphyraena barracuda,601235
906,Others,,
906,Bull shark,Carcharhinus leucas,600873
906,"Clams, seasnails, squids, octopuses",Mollusca,190195
906,Longfin mako,Isurus paucus,600753
906,Porgies,Calamus,501551
906,Atlantic bonito,Sarda sarda,600115
906,Albacore,Thunnus alalunga,600142
906,Round scad,Decapterus punctatus,600994
906,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
906,Blacktip shark,Carcharhinus limbatus,600874
906,Bullet and frigate tunas,Auxis,501163
906,Atlantic white marlin,Kajikia albida,600219
906,Common dolphinfish,Coryphaena hippurus,600006
906,Flatfishes,Pleuronectiformes,300061
906,"Mojarras, silverbellies",Gerreidae,400326
906,Swordfish,Xiphias gladius,600226
906,"Herrings, shads, anchovies",Clupeiformes,300028
906,Frigate tuna,Auxis thazard,600094
906,Sandbar shark,Carcharhinus plumbeus,600880
906,Caribbean spiny lobster,Panulirus argus,690071
906,Bullet tuna,Auxis rochei,600093
906,Hammerhead sharks,Sphyrna,500693
906,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
906,"Porgies, seabreams",Sparidae,400330
906,Longbill spearfish,Tetrapturus pfluegeri,600220
906,Skipjack tuna,Katsuwonus pelamis,600107
906,Tiger shark,Galeocerdo cuvier,600886
906,Squids,Teuthida,390002
906,Snappers,Lutjanidae,400323
906,"Jacks, pompanos",Carangidae,400314
906,Sharp-nosed sharks,Carcharhinus,500816
906,Skates and rays,Rajiformes,300014
906,Yellowfin tuna,Thunnus albacares,600143
906,Cuskeels,Ophidiidae,400186
906,Rainbow runner,Elagatis bipinnulata,600412
906,"Sharks, rays, chimaeras",Chondrichthyes,200538
906,Whiptail stingrays,Dasyatidae,400020
906,Billfishes,Istiophoridae,400419
906,Spanish mackerels,Scomberomorus,500487
906,Serra Spanish mackerel,Scomberomorus brasiliensis,600119
906,"Basses, groupers, hinds",Serranidae,400289
906,Bigeye tuna,Thunnus obesus,600146
906,"Sharks, rays, skates",Elasmobranchii,200004
906,"Mackerels, tunas, bonitos",Scombridae,400416
906,Blackfin tuna,Thunnus atlanticus,600144
906,Requiem sharks,Carcharhinidae,400011
906,Dusky shark,Carcharhinus obscurus,600878
906,Dolphinfishes,Coryphaena,500116
906,Atlantic sailfish,Istiophorus albicans,600078
906,Coney,Cephalopholis fulva,608816
906,Escolar,Lepidocybium flavobrunneum,601042
906,Perch-likes,Perciformes,300060
906,Little tunny,Euthynnus alletteratus,600097
906,Shortfin mako,Isurus oxyrinchus,600752
906,"Barracudas, sennets",Sphyraena,500372
906,Atlantic bluefin tuna,Thunnus thynnus,600147
906,King mackerel,Scomberomorus cavalla,600120
907,"Clams, seasnails, squids, octopuses",Mollusca,190195
907,Blue shark,Prionace glauca,600898
907,Wahoo,Acanthocybium solandri,600089
907,Scalloped hammerhead,Sphyrna lewini,600912
907,Blue marlin,Makaira nigricans,600216
907,Galapagos shark,Carcharhinus galapagensis,600870
907,Sand tiger shark,Carcharias taurus,600747
907,Thresher sharks,Alopias,500639
907,Great barracuda,Sphyraena barracuda,601235
907,Dolphinfishes,Coryphaena,500116
907,Bull shark,Carcharhinus leucas,600873
907,Red grouper,Epinephelus morio,600017
907,Longfin mako,Isurus paucus,600753
907,Porgies,Calamus,501551
907,Atlantic bonito,Sarda sarda,600115
907,"Mojarras, silverbellies",Gerreidae,400326
907,Albacore,Thunnus alalunga,600142
907,Round scad,Decapterus punctatus,600994
907,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
907,Blacktip shark,Carcharhinus limbatus,600874
907,Bullet and frigate tunas,Auxis,501163
907,Atlantic white marlin,Kajikia albida,600219
907,"Herrings, sardines, menhadens",Clupeidae,400043
907,Common dolphinfish,Coryphaena hippurus,600006
907,Flatfishes,Pleuronectiformes,300061
907,Hammerhead sharks,Sphyrna,500693
907,Others,,
907,Swordfish,Xiphias gladius,600226
907,"Herrings, shads, anchovies",Clupeiformes,300028
907,Frigate tuna,Auxis thazard,600094
907,Thresher,Alopias vulpinus,602535
907,Sandbar shark,Carcharhinus plumbeus,600880
907,Caribbean spiny lobster,Panulirus argus,690071
907,Tiger shark,Galeocerdo cuvier,600886
907,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
907,"Porgies, seabreams",Sparidae,400330
907,Longbill spearfish,Tetrapturus pfluegeri,600220
907,Skipjack tuna,Katsuwonus pelamis,600107
907,Squids,Teuthida,390002
907,Snappers,Lutjanidae,400323
907,"Jacks, pompanos",Carangidae,400314
907,Silky shark,Carcharhinus falciformis,600868
907,Sharp-nosed sharks,Carcharhinus,500816
907,Skates and rays,Rajiformes,300014
907,Yellowfin tuna,Thunnus albacares,600143
907,Cuskeels,Ophidiidae,400186
907,Lemon shark,Negaprion brevirostris,600897
907,Rainbow runner,Elagatis bipinnulata,600412
907,"Sharks, rays, chimaeras",Chondrichthyes,200538
907,Whiptail stingrays,Dasyatidae,400020
907,Billfishes,Istiophoridae,400419
907,Spanish mackerels,Scomberomorus,500487
907,"Squids, cuttlefishes, octopuses",Cephalopoda,290002
907,"Crabs, lobsters, shrimps",Decapoda,390013
907,Great hammerhead,Sphyrna mokarran,600914
907,"Basses, groupers, hinds",Serranidae,400289
907,Bigeye tuna,Thunnus obesus,600146
907,Nurse shark,Ginglymostoma cirratum,602532
907,"Sharks, rays, skates",Elasmobranchii,200004
907,"Mackerels, tunas, bonitos",Scombridae,400416
907,Blackfin tuna,Thunnus atlanticus,600144
907,Requiem sharks,Carcharhinidae,400011
907,Dusky shark,Carcharhinus obscurus,600878
907,Serra Spanish mackerel,Scomberomorus brasiliensis,600119
907,Atlantic sailfish,Istiophorus albicans,600078
907,Oceanic whitetip shark,Carcharhinus longimanus,600875
907,Bullet tuna,Auxis rochei,600093
907,Coney,Cephalopholis fulva,608816
907,Escolar,Lepidocybium flavobrunneum,601042
907,Perch-likes,Perciformes,300060
907,Little tunny,Euthynnus alletteratus,600097
907,Shortfin mako,Isurus oxyrinchus,600752
907,Cero,Scomberomorus regalis,600134
907,"Barracudas, sennets",Sphyraena,500372
907,Atlantic bluefin tuna,Thunnus thynnus,600147
907,King mackerel,Scomberomorus cavalla,600120
908,"Clams, seasnails, squids, octopuses",Mollusca,190195
908,Blue shark,Prionace glauca,600898
908,Vermilion snapper,Rhomboplites aurorubens,600213
908,Blue marlin,Makaira nigricans,600216
908,Others,,
908,Red grouper,Epinephelus morio,600017
908,Wahoo,Acanthocybium solandri,600089
908,Porgies,Calamus,501551
908,Atlantic bonito,Sarda sarda,600115
908,Albacore,Thunnus alalunga,600142
908,"Marine crabs, shrimps, lobsters nei",Miscellaneous marine crustaceans,100047
908,Red hind,Epinephelus guttatus,600015
908,Atlantic white marlin,Kajikia albida,600219
908,Lane snapper,Lutjanus synagris,600181
908,Flatfishes,Pleuronectiformes,300061
908,Swordfish,Xiphias gladius,600226
908,Frigate tuna,Auxis thazard,600094
908,Caribbean spiny lobster,Panulirus argus,690071
908,Silk snapper,Lutjanus vivanus,600185
908,Cuskeels,Ophidiidae,400186
908,"Porgies, seabreams",Sparidae,400330
908,Longbill spearfish,Tetrapturus pfluegeri,600220
908,Skipjack tuna,Katsuwonus pelamis,600107
908,Squids,Teuthida,390002
908,Snappers,Lutjanidae,400323
908,"Seabasses, hinds",Epinephelus,500366
908,Skates and rays,Rajiformes,300014
908,Yellowfin tuna,Thunnus albacares,600143
908,"Bramble, sleeper, dogfish sharks",Squaliformes,300009
908,"Herrings, shads, anchovies",Clupeiformes,300028
